0, 1, 511
0, 2, 720
0, 3, 207
0, 4, 931
0, 5, 817
0, 6, 566
0, 7, 655
0, 8, 590
0, 9, 87
0, 10, 308
0, 11, 632
0, 12, 296
0, 13, 25
0, 14, 223
0, 15, 211
0, 16, 635
0, 17, 806
0, 18, 409
0, 19, 180
0, 20, 95
0, 21, 667
0, 22, 332
0, 23, 677
0, 24, 150
0, 25, 229
0, 26, 340
0, 27, 334
0, 28, 468
0, 29, 886
0, 30, 711
0, 31, 855
0, 32, 177
0, 33, 985
0, 34, 434
0, 35, 875
0, 36, 16
0, 37, 761
0, 38, 160
0, 39, 247
0, 40, 808
0, 41, 239
0, 42, 988
0, 43, 285
0, 44, 309
0, 45, 671
0, 46, 528
0, 47, 588
0, 48, 575
0, 49, 360
0, 50, 503
0, 51, 432
0, 52, 20
0, 53, 613
0, 54, 663
0, 55, 949
0, 56, 614
0, 57, 947
0, 58, 339
0, 59, 842
0, 60, 710
0, 61, 920
0, 62, 873
0, 63, 436
0, 64, 637
0, 65, 681
0, 66, 322
0, 67, 322
0, 68, 796
0, 69, 382
0, 70, 522
0, 71, 396
0, 72, 821
0, 73, 638
0, 74, 192
0, 75, 675
0, 76, 941
0, 77, 330
0, 78, 129
0, 79, 863
0, 80, 568
0, 81, 661
0, 82, 326
0, 83, 515
0, 84, 913
0, 85, 317
0, 86, 813
0, 87, 10
0, 88, 232
0, 89, 683
0, 90, 536
0, 91, 791
0, 92, 705
0, 93, 62
0, 94, 993
0, 95, 801
0, 96, 800
0, 97, 178
0, 98, 716
0, 99, 855
1, 2, 405
1, 3, 392
1, 4, 380
1, 5, 32
1, 6, 943
1, 7, 412
1, 8, 488
1, 9, 187
1, 10, 660
1, 11, 931
1, 12, 351
1, 13, 602
1, 14, 208
1, 15, 22
1, 16, 299
1, 17, 92
1, 18, 644
1, 19, 793
1, 20, 188
1, 21, 147
1, 22, 724
1, 23, 20
1, 24, 135
1, 25, 915
1, 26, 349
1, 27, 46
1, 28, 159
1, 29, 420
1, 30, 283
1, 31, 492
1, 32, 983
1, 33, 616
1, 34, 970
1, 35, 470
1, 36, 649
1, 37, 836
1, 38, 161
1, 39, 628
1, 40, 393
1, 41, 848
1, 42, 836
1, 43, 888
1, 44, 281
1, 45, 430
1, 46, 179
1, 47, 502
1, 48, 622
1, 49, 47
1, 50, 407
1, 51, 76
1, 52, 991
1, 53, 43
1, 54, 572
1, 55, 50
1, 56, 670
1, 57, 884
1, 58, 142
1, 59, 973
1, 60, 634
1, 61, 801
1, 62, 853
1, 63, 966
1, 64, 881
1, 65, 163
1, 66, 174
1, 67, 87
1, 68, 150
1, 69, 33
1, 70, 394
1, 71, 718
1, 72, 36
1, 73, 898
1, 74, 252
1, 75, 717
1, 76, 709
1, 77, 44
1, 78, 339
1, 79, 720
1, 80, 718
1, 81, 778
1, 82, 66
1, 83, 13
1, 84, 393
1, 85, 99
1, 86, 181
1, 87, 180
1, 88, 732
1, 89, 244
1, 90, 380
1, 91, 222
1, 92, 471
1, 93, 894
1, 94, 18
1, 95, 752
1, 96, 717
1, 97, 656
1, 98, 873
1, 99, 911
2, 3, 112
2, 4, 258
2, 5, 85
2, 6, 839
2, 7, 211
2, 8, 690
2, 9, 377
2, 10, 773
2, 11, 666
2, 12, 771
2, 13, 599
2, 14, 910
2, 15, 455
2, 16, 39
2, 17, 309
2, 18, 607
2, 19, 442
2, 20, 969
2, 21, 601
2, 22, 360
2, 23, 432
2, 24, 73
2, 25, 861
2, 26, 725
2, 27, 76
2, 28, 292
2, 29, 975
2, 30, 500
2, 31, 932
2, 32, 978
2, 33, 10
2, 34, 293
2, 35, 268
2, 36, 165
2, 37, 870
2, 38, 314
2, 39, 115
2, 40, 513
2, 41, 393
2, 42, 717
2, 43, 611
2, 44, 273
2, 45, 80
2, 46, 527
2, 47, 362
2, 48, 901
2, 49, 423
2, 50, 984
2, 51, 977
2, 52, 88
2, 53, 854
2, 54, 596
2, 55, 461
2, 56, 803
2, 57, 81
2, 58, 231
2, 59, 725
2, 60, 580
2, 61, 240
2, 62, 462
2, 63, 5
2, 64, 681
2, 65, 707
2, 66, 397
2, 67, 637
2, 68, 316
2, 69, 349
2, 70, 863
2, 71, 608
2, 72, 487
2, 73, 217
2, 74, 931
2, 75, 960
2, 76, 275
2, 77, 454
2, 78, 45
2, 79, 484
2, 80, 681
2, 81, 969
2, 82, 413
2, 83, 503
2, 84, 772
2, 85, 500
2, 86, 603
2, 87, 143
2, 88, 565
2, 89, 496
2, 90, 822
2, 91, 670
2, 92, 240
2, 93, 316
2, 94, 82
2, 95, 105
2, 96, 252
2, 97, 960
2, 98, 510
2, 99, 343
3, 4, 270
3, 5, 31
3, 6, 61
3, 7, 923
3, 8, 534
3, 9, 139
3, 10, 892
3, 11, 996
3, 12, 908
3, 13, 65
3, 14, 20
3, 15, 536
3, 16, 823
3, 17, 890
3, 18, 469
3, 19, 805
3, 20, 510
3, 21, 548
3, 22, 403
3, 23, 572
3, 24, 411
3, 25, 347
3, 26, 424
3, 27, 114
3, 28, 41
3, 29, 414
3, 30, 140
3, 31, 806
3, 32, 912
3, 33, 922
3, 34, 101
3, 35, 748
3, 36, 966
3, 37, 702
3, 38, 385
3, 39, 421
3, 40, 72
3, 41, 421
3, 42, 377
3, 43, 852
3, 44, 125
3, 45, 609
3, 46, 835
3, 47, 776
3, 48, 488
3, 49, 810
3, 50, 787
3, 51, 253
3, 52, 212
3, 53, 932
3, 54, 614
3, 55, 316
3, 56, 920
3, 57, 520
3, 58, 799
3, 59, 836
3, 60, 41
3, 61, 64
3, 62, 455
3, 63, 136
3, 64, 21
3, 65, 485
3, 66, 100
3, 67, 675
3, 68, 207
3, 69, 598
3, 70, 209
3, 71, 573
3, 72, 932
3, 73, 902
3, 74, 166
3, 75, 313
3, 76, 970
3, 77, 551
3, 78, 910
3, 79, 925
3, 80, 330
3, 81, 601
3, 82, 753
3, 83, 467
3, 84, 200
3, 85, 251
3, 86, 720
3, 87, 320
3, 88, 663
3, 89, 359
3, 90, 430
3, 91, 522
3, 92, 356
3, 93, 28
3, 94, 524
3, 95, 657
3, 96, 467
3, 97, 162
3, 98, 696
3, 99, 213
4, 5, 888
4, 6, 463
4, 7, 889
4, 8, 644
4, 9, 769
4, 10, 543
4, 11, 98
4, 12, 627
4, 13, 953
4, 14, 390
4, 15, 330
4, 16, 443
4, 17, 470
4, 18, 533
4, 19, 105
4, 20, 928
4, 21, 409
4, 22, 930
4, 23, 507
4, 24, 653
4, 25, 33
4, 26, 423
4, 27, 717
4, 28, 89
4, 29, 558
4, 30, 24
4, 31, 485
4, 32, 371
4, 33, 227
4, 34, 909
4, 35, 839
4, 36, 801
4, 37, 880
4, 38, 347
4, 39, 175
4, 40, 910
4, 41, 637
4, 42, 493
4, 43, 948
4, 44, 507
4, 45, 71
4, 46, 363
4, 47, 799
4, 48, 89
4, 49, 92
4, 50, 275
4, 51, 796
4, 52, 891
4, 53, 721
4, 54, 664
4, 55, 273
4, 56, 147
